BASKET_ITEM;YEAR;PRICE_INDEX
CC13-10200;2017;96,5
CC13-10200;2018;97,8
CC13-10200;2019;99,8
CC13-10200;2020;100,0
CC13-10200;2021;101,3
CC13-10200;2022;102,4
CC13-10200;2023;105,1
CC13-104;2016;93,4
CC13-104;2017;94,3
CC13-104;2018;96,4
CC13-104;2019;99,3
CC13-104;2020;100,0
CC13-104;2021;101,1
CC13-104;2022;103,6
CC13-104;2023;109,5
CC13-1040;2016;93,4
CC13-1040;2017;94,3
CC13-1040;2018;96,4
CC13-1040;2019;99,3
CC13-1040;2020;100,0
CC13-1040;2021;101,1
CC13-1040;2022;103,6
CC13-1040;2023;109,5
CC13-10400;2016;93,4
CC13-10400;2017;94,3
CC13-10400;2018;96,4
CC13-10400;2019;99,3
CC13-10400;2020;100,0
CC13-10400;2021;101,1
CC13-10400;2022;103,6
CC13-10400;2023;109,5
CC13-105;2016;93,7
CC13-105;2017;95,1
CC13-105;2018;96,3
CC13-105;2019;98,3
CC13-105;2020;100,0
CC13-105;2021;102,2
CC13-105;2022;105,4
CC13-105;2023;110,1
CC13-1050;2016;93,7
CC13-1050;2017;95,1
CC13-1050;2018;96,3
CC13-1050;2019;98,3
CC13-1050;2020;100,0
CC13-1050;2021;102,2
CC13-1050;2022;105,4
CC13-1050;2023;110,1
CC13-10500;2016;93,7
CC13-10500;2017;95,1
CC13-10500;2018;96,3
CC13-10500;2019;98,3
CC13-10500;2020;100,0
CC13-10500;2021;102,2
CC13-10500;2022;105,4
CC13-10500;2023;110,1
CC13-11;2016;91,5
CC13-11;2017;93,4
CC13-11;2018;95,5
CC13-11;2019;98,0
CC13-11;2020;100,0
CC13-11;2021;102,7
CC13-11;2022;110,5
CC13-11;2023;119,5
CC13-111;2016;91,2
CC13-111;2017;93,1
CC13-111;2018;95,1
CC13-111;2019;97,7
CC13-111;2020;100,0
CC13-111;2021;102,9
CC13-111;2022;110,6
CC13-111;2023;119,8
CC13-1111;2016;91,3
CC13-1111;2017;93,2
CC13-1111;2018;95,3
CC13-1111;2019;97,7
CC13-1111;2020;100,0
CC13-1111;2021;103,0
CC13-1111;2022;111,1
CC13-1111;2023;120,4
CC13-11111;2016;90,8
CC13-11111;2017;92,7
CC13-11111;2018;95,0
CC13-11111;2019;97,7
CC13-11111;2020;100,0
CC13-11111;2021;102,7
CC13-11111;2022;110,1
CC13-11111;2023;118,4
CC13-11112;2016;91,8
CC13-11112;2017;93,7
CC13-11112;2018;95,5
CC13-11112;2019;97,7
CC13-11112;2020;100,0
CC13-11112;2021;103,4
CC13-11112;2022;112,3
CC13-11112;2023;122,9
CC13-1112;2016;90,8
CC13-1112;2017;92,2
CC13-1112;2018;94,1
CC13-1112;2019;97,5
CC13-1112;2020;100,0
CC13-1112;2021;101,7
CC13-1112;2022;106,8
CC13-1112;2023;114,6
CC13-11120;2016;90,8
CC13-11120;2017;92,2
CC13-11120;2018;94,1
CC13-11120;2019;97,5
CC13-11120;2020;100,0
CC13-11120;2021;101,7
CC13-11120;2022;106,8
CC13-11120;2023;114,6
CC13-112;2016;92,6
CC13-112;2017;94,8
CC13-112;2018;96,8
CC13-112;2019;98,9
CC13-112;2020;100,0
CC13-112;2021;102,2
CC13-112;2022;110,0
CC13-112;2023;118,2
CC13-1120;2016;92,6
CC13-1120;2017;94,8
CC13-1120;2018;96,8
CC13-1120;2019;98,9
CC13-1120;2020;100,0
CC13-1120;2021;102,2
CC13-1120;2022;110,0
CC13-1120;2023;118,2
CC13-11201;2016;93,0
CC13-11201;2017;95,0
CC13-11201;2018;97,3
CC13-11201;2019;99,7
CC13-11201;2020;100,0
CC13-11201;2021;101,4
CC13-11201;2022;110,1
CC13-11201;2023;117,8
CC13-11202;2016;91,7
CC13-11202;2017;94,5
CC13-11202;2018;95,7
CC13-11202;2019;97,1
CC13-11202;2020;100,0
CC13-11202;2021;104,6
CC13-11202;2022;110,8
CC13-11202;2023;119,7
CC13-11203;2016;94,3
CC13-11203;2017;95,9
CC13-11203;2018;97,3
CC13-11203;2019;98,3
CC13-11203;2020;100,0
CC13-11203;2021;101,3
CC13-11203;2022;103,8
CC13-11203;2023;115,6
CC13-12;2016;94,1
CC13-12;2017;94,3
CC13-12;2018;95,4
CC13-12;2019;97,5
CC13-12;2020;100,0
CC13-12;2021;103,8
CC13-12;2022;106,1
CC13-12;2023;113,0
CC13-121;2016;95,1
CC13-121;2017;95,8
CC13-121;2018;97,2
CC13-121;2019;98,7
CC13-121;2020;100,0
CC13-121;2021;103,2
CC13-121;2022;109,7
CC13-121;2023;119,1
CC13-1211;2016;89,4
CC13-1211;2017;91,2
CC13-1211;2018;93,2
CC13-1211;2019;95,9
CC13-1211;2020;100,0
CC13-1211;2021;104,2
CC13-1211;2022;109,5
CC13-1211;2023;116,8
CC13-12111;2016;88,1
CC13-12111;2017;89,7
CC13-12111;2018;91,7
CC13-12111;2019;94,6
CC13-12111;2020;100,0
CC13-12111;2021;106,0
CC13-12111;2022;112,4
CC13-12111;2023;120,8
CC13-12112;2016;88,8
CC13-12112;2017;90,8
CC13-12112;2018;92,8
CC13-12112;2019;95,4
CC13-12112;2020;100,0
CC13-12112;2021;104,6
CC13-12112;2022;110,4
CC13-12112;2023;118,3
CC13-12113;2016;91,1
CC13-12113;2017;92,8
CC13-12113;2018;94,9
CC13-12113;2019;97,6
CC13-12113;2020;100,0
CC13-12113;2021;102,2
CC13-12113;2022;106,0
CC13-12113;2023;111,5
CC13-1212;2016;104,8
CC13-1212;2017;104,9
CC13-1212;2018;104,5
CC13-1212;2019;99,9
CC13-1212;2020;100,0
CC13-1212;2021;101,1
CC13-1212;2022;104,4
CC13-1212;2023;111,5
CC13-12121;2016;104,8
CC13-12121;2017;104,9
CC13-12121;2018;104,5
CC13-12121;2019;99,9
CC13-12121;2020;100,0
CC13-12121;2021;101,1
CC13-12121;2022;104,4
CC13-12121;2023;111,5
CC13-1213;2016;100,5
CC13-1213;2017;100,1
CC13-1213;2018;100,9
CC13-1213;2019;101,3
CC13-1213;2020;100,0
CC13-1213;2021;102,5
CC13-1213;2022;110,1
CC13-1213;2023;121,6
CC13-12131;2016;100,1
CC13-12131;2017;100,4
CC13-12131;2018;100,6
CC13-12131;2019;99,5
CC13-12131;2020;100,0
CC13-12131;2021;102,6
CC13-12131;2022;106,4
CC13-12131;2023;114,2
CC13-12132;2016;100,5
CC13-12132;2017;100,0
CC13-12132;2018;100,9
CC13-12132;2019;101,4
CC13-12132;2020;100,0
CC13-12132;2021;102,5
CC13-12132;2022;110,5
CC13-12132;2023;122,3
CC13-123;2016;96,6
CC13-123;2017;97,7
CC13-123;2018;97,7
CC13-123;2019;98,8
CC13-123;2020;100,0
CC13-123;2021;102,0
CC13-123;2022;106,6
CC13-123;2023;112,1
CC13-1231;2016;94,9
CC13-1231;2017;96,3
CC13-1231;2018;96,7
CC13-1231;2019;97,8
CC13-1231;2020;100,0
CC13-1231;2021;103,0
CC13-1231;2022;108,9
CC13-1231;2023;114,5
CC13-12311;2016;94,7
CC13-12311;2017;96,2
CC13-12311;2018;96,0
CC13-12311;2019;97,1
CC13-12311;2020;100,0
CC13-12311;2021;104,0
CC13-12311;2022;111,1
CC13-12311;2023;116,6
CC13-12312;2016;97,5
CC13-12312;2017;98,3
CC13-12312;2018;99,2
CC13-12312;2019;100,2
CC13-12312;2020;100,0
CC13-12312;2021;100,6
CC13-12312;2022;103,2
CC13-12312;2023;108,6
CC13-12313;2016;89,0
CC13-12313;2017;92,7
CC13-12313;2018;95,2
CC13-12313;2019;97,7
CC13-12313;2020;100,0
CC13-12313;2021;102,9
CC13-12313;2022;110,4
CC13-12313;2023;120,5
CC13-1232;2016;99,0
CC13-1232;2017;99,6
CC13-1232;2018;99,4
CC13-1232;2019;100,3
CC13-1232;2020;100,0
CC13-1232;2021;100,6
CC13-1232;2022;103,3
CC13-1232;2023;108,4
CC13-12321;2016;98,0
CC13-12321;2017;98,7
CC13-12321;2018;98,9
CC13-12321;2019;100,5
CC13-12321;2020;100,0
CC13-12321;2021;100,2
CC13-12321;2022;102,6
CC13-12321;2023;107,8
CC13-12322;2016;105,8
CC13-12322;2017;105,7
CC13-12322;2018;102,2
CC13-12322;2019;101,2
CC13-12322;2020;100,0
CC13-12322;2021;100,8
CC13-12322;2022;102,6
CC13-12322;2023;106,1
CC13-12329;2016;97,3
CC13-12329;2017;98,1
CC13-12329;2018;98,8
CC13-12329;2019;99,7
CC13-12329;2020;100,0
CC13-12329;2021;101,1
CC13-12329;2022;104,7
CC13-12329;2023;110,4
CC13-124;2016;91,0
CC13-124;2017;87,0
CC13-124;2018;90,2
CC13-124;2019;94,7
CC13-124;2020;100,0
CC13-124;2021;105,5
CC13-124;2022;103,8
CC13-124;2023;114,6
CC13-1240;2016;91,0
CC13-1240;2017;87,0
CC13-1240;2018;90,2
CC13-1240;2019;94,7
CC13-1240;2020;100,0
CC13-1240;2021;105,5
CC13-1240;2022;103,8
CC13-1240;2023;114,6
CC13-12401;2016;90,7
CC13-12401;2017;94,0
CC13-12401;2018;98,0
CC13-12401;2019;99,3
CC13-12401;2020;100,0
CC13-12401;2021;101,7
CC13-12401;2022;105,3
CC13-12401;2023;111,0
CC13-12402;2016;86,3
CC13-12402;2017;86,5
CC13-12402;2018;89,7
CC13-12402;2019;94,5
CC13-12402;2020;100,0
CC13-12402;2021;105,8
CC13-12402;2022;101,8
CC13-12402;2023;111,4
CC13-12403;2016;117,3
CC13-12403;2017;84,7
CC13-12403;2018;87,8
CC13-12403;2019;93,4
CC13-12403;2020;100,0
CC13-12403;2021;106,4
CC13-12403;2022;111,4
CC13-12403;2023;129,8
CC13-125;2016;97,1
CC13-125;2017;98,6
CC13-125;2018;98,1
CC13-125;2019;99,6
CC13-125;2020;100,0
CC13-125;2021;101,4
CC13-125;2022;103,4
CC13-125;2023;107,0
CC13-1252;2016;102,8
CC13-1252;2017;104,1
CC13-1252;2018;103,1
CC13-1252;2019;102,7
CC13-1252;2020;100,0
CC13-1252;2021;97,1
CC13-1252;2022;94,8
CC13-1252;2023;93,0
CC13-12520;2016;102,8
CC13-12520;2017;104,1
CC13-12520;2018;103,1
CC13-12520;2019;102,7
CC13-12520;2020;100,0
CC13-12520;2021;97,1
CC13-12520;2022;94,8
CC13-12520;2023;93,0
CC13-1253;2016;93,0
CC13-1253;2017;95,4
CC13-1253;2018;97,7
CC13-1253;2019;98,6
CC13-1253;2020;100,0
CC13-1253;2021;102,9
CC13-1253;2022;105,2
CC13-1253;2023;107,0
CC13-12532;2016;93,0
CC13-12532;2017;95,4
CC13-12532;2018;97,7
CC13-12532;2019;98,6
CC13-12532;2020;100,0
CC13-12532;2021;102,9
CC13-12532;2022;105,2
CC13-12532;2023;107,0
CC13-1254;2016;99,2
CC13-1254;2017;99,9
CC13-1254;2018;95,9
CC13-1254;2019;99,3
CC13-1254;2020;100,0
CC13-1254;2021;100,6
CC13-1254;2022;102,6
CC13-1254;2023;110,6
CC13-12541;2016;99,2
CC13-12541;2017;100,0
CC13-12541;2018;96,0
CC13-12541;2019;99,3
CC13-12541;2020;100,0
CC13-12541;2021;100,6
CC13-12541;2022;102,5
CC13-12541;2023;110,6
CC13-12542;2016;92,4
CC13-12542;2017;92,9
CC13-12542;2018;94,3
CC13-12542;2019;97,4
CC13-12542;2020;100,0
CC13-12542;2021;102,1
CC13-12542;2022;104,3
CC13-12542;2023;108,8
CC13-1255;2016;99,3
CC13-1255;2017;100,3
CC13-1255;2018;100,8
CC13-1255;2019;100,7
CC13-1255;2020;100,0
CC13-1255;2021;102,0
CC13-1255;2022;105,6
CC13-1255;2023;106,4
CC13-12550;2016;99,3
CC13-12550;2017;100,3
CC13-12550;2018;100,8
CC13-12550;2019;100,7
CC13-12550;2020;100,0
CC13-12550;2021;102,0
CC13-12550;2022;105,6
CC13-12550;2023;106,4
CC13-126;2016;83,7
CC13-126;2017;88,9
CC13-126;2018;92,1
CC13-126;2019;95,7
CC13-126;2020;100,0
CC13-126;2021;104,9
CC13-126;2022;107,9
CC13-126;2023;109,8
CC13-1262;2016;83,7
CC13-1262;2017;88,9
CC13-1262;2018;92,1
CC13-1262;2019;95,7
CC13-1262;2020;100,0
CC13-1262;2021;104,9
CC13-1262;2022;107,9
CC13-1262;2023;109,8
CC13-12621;2016;81,1
CC13-12621;2017;87,7
CC13-12621;2018;91,8
CC13-12621;2019;96,1
CC13-12621;2020;100,0
CC13-12621;2021;104,2
CC13-12621;2022;107,8
CC13-12621;2023;109,8
CC13-12622;2016;91,6
CC13-12622;2017;92,5
CC13-12622;2018;93,5
CC13-12622;2019;94,6
CC13-12622;2020;100,0
CC13-12622;2021;106,7
CC13-12622;2022;108,1
CC13-12622;2023;109,9
CC13-127;2016;95,1
CC13-127;2017;96,5
CC13-127;2018;98,0
CC13-127;2019;99,4
CC13-127;2020;100,0
CC13-127;2021;105,8
CC13-127;2022;108,8
CC13-127;2023;113,2
CC13-1270;2016;95,1
CC13-1270;2017;96,5
CC13-1270;2018;98,0
CC13-1270;2019;99,4
CC13-1270;2020;100,0
CC13-1270;2021;105,8
CC13-1270;2022;108,8
CC13-1270;2023;113,2
CC13-12701;2016;97,9
CC13-12701;2017;98,8
CC13-12701;2018;98,9
CC13-12701;2019;99,2
CC13-12701;2020;100,0
CC13-12701;2021;109,1
CC13-12701;2022;110,2
CC13-12701;2023;111,2
CC13-12702;2016;97,7
CC13-12702;2017;98,3
CC13-12702;2018;99,4
CC13-12702;2019;100,4
CC13-12702;2020;100,0
CC13-12702;2021;109,2
CC13-12702;2022;111,4
CC13-12702;2023;114,4
CC13-12703;2016;92,5
CC13-12703;2017;94,8
CC13-12703;2018;96,7
CC13-12703;2019;98,5
CC13-12703;2020;100,0
CC13-12703;2021;103,0
CC13-12703;2022;107,4
CC13-12703;2023;113,2
CC13-12704;2016;91,8
CC13-12704;2017;93,3
CC13-12704;2018;95,3
CC13-12704;2019;97,2
CC13-12704;2020;100,0
CC13-12704;2021;101,5
CC13-12704;2022;102,7
CC13-12704;2023;109,1
